##[["FCS genome report", 2, 1], {"git-rev": "v0.5.5-9-gfc836c1", "run-date": "Sat Oct 11 22:07:47 2025", "db": {"build-date": "2023-01-24", "seqs": 3025824, "Gbp": 709.264}, "run-info": {"agg-cvg": 0.523371, "asserted-div": "anml:insects", "inferred-primary-divs": ["anml:insects"], "corrected-primary-divs": ["anml:insects"], "genome-hash": "5d500aa9f0d02343"}}]
#seq_id	start_pos	end_pos	seq_len	action	div	agg_cont_cov	top_tax_name
ptg004425l	1	36591	36591	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Drosophila mauritiana
ptg004426l	1	32910	32910	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004427l	1	49604	49604	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg004428l	1	30650	30650	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Phalera bucephala
ptg004429l	1	34694	34694	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004430l	1	39283	39283	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Nilaparvata lugens
ptg004431l	1	22831	22831	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004432l	1	37419	37419	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004433l	1	38803	38803	EXCLUDE	prok:a-proteobacteria	94	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004434l	1	39977	39977	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg004435l	1	22970	22970	EXCLUDE	prok:a-proteobacteria	93	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004436l	1	26250	26250	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg004437l	1	22958	22958	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004438l	1	25822	25822	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Eucosma cana
ptg004439l	1	52147	52147	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004440l	1	41309	41309	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004441l	1	42193	42193	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg004442l	1	50544	50544	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004443l	1	33398	33398	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont of Tribolium confusum
ptg004444l	1	35070	35070	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Erebia ligea
ptg004445l	1	41137	41137	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004446l	1	32333	32333	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Diaphorina citri
ptg004447l	1	27818	27818	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004448l	1	41185	41185	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004449l	1	32407	32407	EXCLUDE	prok:a-proteobacteria	96	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg004450l	1	43136	43136	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004451l	1	18093	18093	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Homalodisca vitripennis
ptg004452l	1	33224	33224	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont of Tribolium confusum
ptg004453l	1	16943	16943	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004454l	1	39535	39535	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004455l	1	29335	29335	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg004456l	1	30381	30381	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Diaphorina citri
ptg004457l	1	24305	24305	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004458l	1	37548	37548	EXCLUDE	prok:a-proteobacteria	97	Wolbachia endosymbiont (group B) of Phalera bucephala
ptg004459l	1	34510	34510	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004460l	1	37036	37036	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont of Spodoptera picta
ptg004461l	1	29292	29292	EXCLUDE	prok:a-proteobacteria	97	Wolbachia endosymbiont of Spodoptera picta
ptg004462l	1	26023	26023	EXCLUDE	prok:a-proteobacteria	97	Wolbachia endosymbiont of Tribolium confusum
ptg004463l	1	28734	28734	EXCLUDE	prok:a-proteobacteria	95	Wolbachia endosymbiont of Tribolium confusum
ptg004464l	1	34877	34877	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004465l	1	36790	36790	EXCLUDE	prok:a-proteobacteria	96	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004466l	1	36816	36816	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004467l	1	62430	62430	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004468l	1	42797	42797	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Drosophila mauritiana
ptg004469l	1	36944	36944	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004470l	1	22182	22182	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004471l	1	39834	39834	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004472l	1	60742	60742	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004473l	1	33254	33254	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Phalera bucephala
ptg004474l	1	27363	27363	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004475l	1	38111	38111	EXCLUDE	prok:a-proteobacteria	97	Wolbachia endosymbiont of Tribolium confusum
ptg004476l	1	32624	32624	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004477l	1	39464	39464	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004478l	1	45993	45993	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004479l	1	28102	28102	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg004480l	1	29379	29379	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004481l	1	41747	41747	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004482l	1	37838	37838	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004483l	1	37072	37072	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004484l	1	35527	35527	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004485l	1	25939	25939	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg004486l	1	33279	33279	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004487l	1	42589	42589	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004488l	1	49812	49812	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg004489l	1	34527	34527	EXCLUDE	prok:a-proteobacteria	96	Wolbachia endosymbiont of Tribolium confusum
ptg004490l	1	54915	54915	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg004491l	1	28889	28889	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg004492l	1	33140	33140	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Drosophila mauritiana
ptg004493l	1	29981	29981	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Phalera bucephala
ptg004494l	1	31938	31938	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004495l	1	32567	32567	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Homalodisca vitripennis
ptg004496l	1	37514	37514	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Diaphorina citri
ptg004497l	1	29538	29538	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg004498l	1	29103	29103	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004499l	1	31435	31435	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Spodoptera picta
ptg004500l	1	31038	31038	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Diaphorina citri
ptg004501l	1	34434	34434	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004502l	1	51978	51978	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004503l	1	46994	46994	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004504l	1	49353	49353	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg004505l	1	20934	20934	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Spodoptera picta
ptg004506l	1	35753	35753	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004507l	1	29644	29644	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg004508l	1	35794	35794	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004509l	1	22616	22616	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg004510l	1	26113	26113	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004511l	1	68054	68054	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004512l	1	41556	41556	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004513l	1	47494	47494	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004514l	1	31157	31157	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg004515l	1	29127	29127	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg004516l	1	38510	38510	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Melanostoma mellinum
ptg004517l	1	28346	28346	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Spodoptera picta
ptg004518l	1	40765	40765	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg004519l	1	42761	42761	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004520l	1	48200	48200	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004521l	1	25264	25264	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004522l	1	43612	43612	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg004523l	1	53800	53800	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg004524l	1	46470	46470	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004525l	1	37791	37791	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004526l	1	32733	32733	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004527l	1	43700	43700	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004528l	1	49098	49098	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004529l	1	23601	23601	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004530l	1	29971	29971	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg004531l	1	39700	39700	EXCLUDE	prok:a-proteobacteria	99	Wolbachia endosymbiont of Tribolium confusum
ptg004532l	1	32142	32142	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004533l	1	34124	34124	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004534l	1	34170	34170	EXCLUDE	prok:a-proteobacteria	97	Wolbachia endosymbiont of Tribolium confusum
ptg004535l	1	35302	35302	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont of Spodoptera picta
ptg004536l	1	56657	56657	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004537l	1	43782	43782	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg004538l	1	36245	36245	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont of Tribolium confusum
ptg004539l	1	40273	40273	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004540l	1	33807	33807	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004541l	1	32774	32774	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004542l	1	23197	23197	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont of Tribolium confusum
ptg004543l	1	32228	32228	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004544l	1	34096	34096	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004545l	1	27196	27196	EXCLUDE	prok:a-proteobacteria	95	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004546l	1	26197	26197	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg004547l	1	31545	31545	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004548l	1	39934	39934	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004549l	1	65502	65502	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004550l	1	31564	31564	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004551l	1	51400	51400	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004552l	1	33227	33227	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont of Drosophila mauritiana
ptg004553l	1	34048	34048	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg004554l	1	33691	33691	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Drosophila mauritiana
ptg004555l	1	27918	27918	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg004556l	1	20371	20371	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Diaphorina citri
ptg004557l	1	19591	19591	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg004558l	1	34702	34702	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Phalera bucephala
ptg004559l	1	41488	41488	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004560l	1	32214	32214	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004561l	1	28181	28181	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004562l	1	40845	40845	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004563l	1	32139	32139	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Spodoptera picta
ptg004564l	1	34992	34992	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg004565l	1	33608	33608	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Phalera bucephala
ptg004566l	1	33516	33516	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004567l	1	33087	33087	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004568l	1	29435	29435	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg004569l	1	27246	27246	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004570l	1	28319	28319	EXCLUDE	prok:a-proteobacteria	97	Wolbachia endosymbiont of Tribolium confusum
ptg004571l	1	29007	29007	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004572l	1	40395	40395	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg004573l	1	48502	48502	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004574l	1	35757	35757	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg004575l	1	28843	28843	EXCLUDE	prok:a-proteobacteria	97	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004576l	1	67662	67662	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004577l	1	28937	28937	EXCLUDE	prok:a-proteobacteria	97	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004578l	1	30930	30930	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg004579l	1	33711	33711	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004580l	1	37006	37006	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg004581l	1	31370	31370	EXCLUDE	prok:a-proteobacteria	95	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg004582l	1	35795	35795	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg004583l	1	27407	27407	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004584l	1	31398	31398	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004585l	1	47945	47945	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004586l	1	28162	28162	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004587l	1	32645	32645	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004588l	1	35854	35854	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004589l	1	33307	33307	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004590l	1	45449	45449	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004591l	1	37049	37049	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Phalera bucephala
ptg004592l	1	34453	34453	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg004593l	1	47711	47711	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004594l	1	31536	31536	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont of Spodoptera picta
ptg004595l	1	28911	28911	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg004596l	1	20926	20926	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Homalodisca vitripennis
ptg004597l	1	41656	41656	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg004598l	1	32862	32862	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg004599l	1	34780	34780	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004600l	1	39216	39216	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg004601l	1	30385	30385	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont of Tribolium confusum
ptg004602l	1	32967	32967	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg004603l	1	39191	39191	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004604l	1	35276	35276	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg004605l	1	41214	41214	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004606l	1	25201	25201	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Drosophila mauritiana
ptg004607l	1	29091	29091	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Homalodisca vitripennis
ptg004608l	1	16723	16723	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004609l	1	58593	58593	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Spodoptera picta
ptg004610l	1	28426	28426	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004611l	1	42939	42939	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Eucosma cana
ptg004612l	1	38536	38536	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004613l	1	31113	31113	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg004614l	1	35167	35167	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Eucosma cana
ptg004615l	1	22696	22696	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
